SUPPLIER_NAME,SUPPLIER_CONTACT_NAME,CONTACT_EMAIL_NAME,CATEGORY,REFERENCE_NUMBER,SIZE,%NW,FREEZING_TYPE,NW,NW+GLAZING,PACKING
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,2x4kg(4x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,2x4kg(4x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,2x4kg(4x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,2x4kg(4x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,8kg(2x4x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,2x4kg(4x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,8kg(2x4x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,8kg(2x4x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/70pcs/lb,35%,IQF,130g,,4.2kg(30x140g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,NONE,NONE,10kg(1x10kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,,,10kg(10x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,2x4kg(4x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,NONE,NONE,10kg(1X10kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,32%,IQF,,,6.3kg(12x525g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,35%,IQF,,,"3.6kg (6x600g)"
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,43%,IQF,,,"3.6kg (6x600g)"
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,10%,IQF,,,"5kg(2x2,5kg)"
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,10%,IQF,,,5kg(10x500g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,10%,IQF,,,"5kg(2x2,5kg)"
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,35%,IQF,,,"4.2Kg (6x700g)"
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,,,6kg(6x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,10%,IQF,"2,25 kg","2,5 kg","5kg(2x2,5Kg)"
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/110pcs/lb,35%,IQF,325g,,4.2kg(30x140g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,35%,IQF,130g,,4.2kg(30x140g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,50%,IQF,,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,IQF,,,10kg(10x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,40%,IQF,,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,40%,IQF,,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/110pcs/lb,40%,IQF,,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,700g,1kg,4x1kg
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,700g,1kg,4x2x1kg
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,,,4x2x1kg
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,700g,1kg,4X2X1kg
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,700g,1kg,2x4x1kg
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,700g,1kg,2x4x1kg
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,700g,1kg,2x4x1kg
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,IQF,,1kg,10kg(10x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,IQF,,1kg,10kg(10x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,IQF,,1kg,10kg(10x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,50%,IQF,,1kg,6kg(6x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,50%,IQF,,1kg,6kg(6x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,50%,IQF,,1kg,6kg(6x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,50%,IQF,,1kg,6kg(6x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,10%,IQF,450g,500g,5kg(10x500g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,10%,IQF,"2,25kg","2,5kg","5kg(2x2,5kg)"
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,50%,IQF,600g,,4.8kg(12x400g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,700g,1kg,6kg(6x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,700g,1kg,6kg(6x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,700g,1kg,6kg(6x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,,,6kg(30x200g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,38%,IQF,,,6kg(6x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,10%,IQF,,,5kg(10x500g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/110pcs/lb,40%,IQF,,,4.2kg(24x175g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,38%,IQF,,,6kg(6x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,40%,IQF,,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,40%,IQF,,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED","30/55 pcs/lb",40%,IQF,,,4.2kg(12x350g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,IQF,,,10kg(10x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,IQF,,,10kg(10x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,30%,IQF,,,10kg(10x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/70pcs/lb,40%,IQF,,,3.6kg(6x600g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,40%,IQF,,,3.6kg(6x600g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,43%,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/50pcs/lb,43%,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/70pcs/lb,43%,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,43%,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,NULL,IQF,NULL,,7kg(10x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,NULL,IQF,NULL,,7kg(10x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,NULL,IQF,NULL,,7kg(10x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,NULL,IQF,NULL,,7kg(10x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,NULL,IQF,NULL,,7kg(10x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/1100pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,NULL,IQF,NULL,,"3.9Kg (6x650g)"
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",100/200pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/110pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,NULL,IQF,NULL,,4.2kg(6X700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/50pcs/lb,NULL,IQF,NULL,,4.2kg(12x350g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/70pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,NULL,IQF,NULL,,"3.9Kg (6x650)"
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/70pcs/lb,NULL,IQF,NULL,,4.32kg(12x360g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,NULL,IQF,NULL,,3.26kg(20x163g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/1100pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",100/200pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/1100pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,3.5kg(10x350g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,"6Kg (10x600g)"
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,NULL,IQF,NULL,,"3.90Kg (10x390g)"
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,"3.90Kg (10x390g)"
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
